arch,compiler,commit_hash,method,test,omp_threads,wallclock_seconds
Granite Rapids,gfortran,93c43202ce,Method 3,15M_dynamo,64,463
Granite Rapids,gfortran,93c43202ce,Method 3,15M_dynamo,64,462
Granite Rapids,gfortran,93c43202ce,Method 3,15M_dynamo,64,463.1
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,1147.3
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,1144.8
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,1145.6
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,606.4
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,604.9
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,604.9
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,340.7
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,342.5
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,341.9
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,220.9
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,219.2
Granite Rapids,gfortran,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,218.5
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,8,405.1
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,8,404.2
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,8,422.1
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,16,324.8
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,16,328.6
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,16,324.2
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,32,282.8
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,32,284.4
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,32,283
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,64,287.9
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,64,265.7
Granite Rapids,gfortran,93c43202ce,Method 3,5M_cepheid_blue_loop,64,281.1
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,8,595.9
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,8,594.9
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,8,596.8
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,16,334.9
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,16,334.5
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,16,335.5
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,32,209.4
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,32,207.8
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,32,207.9
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,64,151.9
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,64,149.3
Granite Rapids,gfortran,93c43202ce,Method 3,wd_stable_h_burn,64,149.9
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,8,1260.7
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,8,1259.8
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,8,1256.4
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,16,788.1
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,16,788.8
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,16,788.1
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,32,560.6
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,32,559.8
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,32,559.1
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,64,462.6
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,64,466.2
Granite Rapids,gfortran,e6f5155e12,Method 5,15M_dynamo,64,465.3
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,1338
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,1338.8
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,1335.3
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,705.2
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,705.7
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,704
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,395.8
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,397.1
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,398.3
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,253
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,254.2
Granite Rapids,gfortran,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,251.3
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,402.5
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,401.3
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,401.1
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,311.9
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,308.9
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,310.6
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,275.8
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,280.8
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,267.8
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,248.8
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,250.6
Granite Rapids,gfortran,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,258.5
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,8,635.4
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,8,630.2
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,8,630.8
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,16,356.6
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,16,355.1
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,16,354.4
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,32,219.3
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,32,218.6
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,32,218.9
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,64,156.3
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,64,157.9
Granite Rapids,gfortran,e6f5155e12,Method 5,wd_stable_h_burn,64,157.9
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,8,964.4
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,8,959.4
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,8,961.6
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,16,662
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,16,662.4
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,16,662.3
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,32,528.6
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,32,525.3
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,32,527.3
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,64,481.6
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,64,480.9
Granite Rapids,ifx,1b52195431,Method 4,15M_dynamo,64,480.1
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,777.2
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,777.8
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,8,778.1
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,423
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,422.1
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,16,423.1
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,246.8
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,247
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,32,246.7
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,174.7
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,172.6
Granite Rapids,ifx,1b52195431,Method 4,20M_pre_ms_to_core_collapse,64,173.4
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,8,287.8
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,8,287.2
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,8,287.8
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,16,200.6
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,16,203.5
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,16,200.5
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,32,157
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,32,157.3
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,32,157.4
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,64,146.9
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,64,146.8
Granite Rapids,ifx,1b52195431,Method 4,5M_cepheid_blue_loop,64,147.1
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,8,581.6
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,8,580.8
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,8,581.6
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,16,345
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,16,345.8
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,16,347.1
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,32,229.3
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,32,228.6
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,32,228.2
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,64,179.9
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,64,178.6
Granite Rapids,ifx,1b52195431,Method 4,wd_stable_h_burn,64,179.8
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,8,1098.3
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,8,1091.7
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,8,1095.8
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,16,732.2
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,16,735.2
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,16,734.7
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,32,587.2
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,32,587.6
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,32,593.6
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,64,548
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,64,546.2
Granite Rapids,ifx,2bc2f83440,Method 1,15M_dynamo,64,539.8
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,808.9
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,807
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,8,808.9
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,432.4
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,432.6
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,16,432.7
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,246
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,246.4
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,32,246.9
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,159.5
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,159.1
Granite Rapids,ifx,2bc2f83440,Method 1,20M_pre_ms_to_core_collapse,64,159
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,359.4
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,360.3
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,8,360
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,242.6
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,242.3
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,16,242.5
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,186.2
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,186.1
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,32,185.8
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,169.3
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,169.5
Granite Rapids,ifx,2bc2f83440,Method 1,5M_cepheid_blue_loop,64,170.1
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,8,723
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,8,725.1
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,8,722.5
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,16,427.5
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,16,427.4
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,16,427.4
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,32,285.3
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,32,284.3
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,32,283.9
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,64,223.1
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,64,224.4
Granite Rapids,ifx,2bc2f83440,Method 1,wd_stable_h_burn,64,223.1
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,8,1032.2
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,8,1035.3
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,8,1035.5
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,16,700.5
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,16,704.2
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,16,702.7
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,32,554.2
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,32,557.5
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,32,556.3
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,64,517.9
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,64,509.7
Granite Rapids,ifx,443cecf1c2,Method 2,15M_dynamo,64,520
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,8,785.7
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,8,785.3
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,8,790
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,16,423.9
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,16,423.9
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,16,422.8
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,32,249.8
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,32,246
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,32,247.7
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,64,178.3
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,64,174.1
Granite Rapids,ifx,443cecf1c2,Method 2,20M_pre_ms_to_core_collapse,64,175.1
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,8,309.4
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,8,309.5
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,8,310
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,16,214.4
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,16,214
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,16,214.1
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,32,167
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,32,167.4
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,32,166.5
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,64,157.7
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,64,157.7
Granite Rapids,ifx,443cecf1c2,Method 2,5M_cepheid_blue_loop,64,157.8
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,8,631.6
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,8,632.2
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,8,633.2
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,16,374.2
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,16,375.8
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,16,373.9
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,32,248.3
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,32,247.5
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,32,249.3
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,64,193.4
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,64,194.7
Granite Rapids,ifx,443cecf1c2,Method 2,wd_stable_h_burn,64,197.2
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,8,986
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,8,995.6
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,8,983.2
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,16,672.9
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,16,671.5
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,16,673.2
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,32,532.5
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,32,536.8
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,32,532.3
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,64,489.4
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,64,488.8
Granite Rapids,ifx,93c43202ce,Method 3,15M_dynamo,64,493.5
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,868.1
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,866.2
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,8,868.1
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,470.2
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,471.9
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,16,471.8
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,278.1
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,279
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,32,277.7
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,197.7
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,196.3
Granite Rapids,ifx,93c43202ce,Method 3,20M_pre_ms_to_core_collapse,64,196.9
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,8,297
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,8,296.1
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,8,298
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,16,205.2
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,16,205.7
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,16,205.4
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,32,160.2
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,32,160.5
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,32,160.6
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,64,149.6
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,64,149.5
Granite Rapids,ifx,93c43202ce,Method 3,5M_cepheid_blue_loop,64,149.2
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,8,609.9
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,8,607.9
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,8,608.7
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,16,363.6
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,16,363.7
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,16,363.2
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,32,240.9
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,32,240.3
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,32,241.5
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,64,189.9
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,64,188.7
Granite Rapids,ifx,93c43202ce,Method 3,wd_stable_h_burn,64,188.7
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,8,981.4
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,8,981.7
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,8,980.7
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,16,673
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,16,676.1
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,16,673.3
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,32,534.6
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,32,539.1
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,32,533
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,64,486.9
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,64,485.7
Granite Rapids,ifx,e6f5155e12,Method 5,15M_dynamo,64,487.6
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,811
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,810.5
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,8,811.1
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,436.9
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,436
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,16,437.8
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,250.6
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,251.4
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,32,253
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,171.6
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,174.5
Granite Rapids,ifx,e6f5155e12,Method 5,20M_pre_ms_to_core_collapse,64,169.7
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,295.5
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,293
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,8,292.8
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,201.8
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,202
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,16,201.8
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,157.2
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,157.1
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,32,158.6
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,144.8
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,145
Granite Rapids,ifx,e6f5155e12,Method 5,5M_cepheid_blue_loop,64,146.5
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,8,607.3
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,8,608.8
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,8,608.6
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,16,360.8
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,16,359.5
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,16,359.9
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,32,237.9
Granite Rapids,ifx,e6f5155e12,Method 5,wd_stable_h_burn,32,237.6
